Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
120	http://10.40.1.135/index12.html	2025-12-07 00:05:07.585869	2025-12-07 00:05:07.601948	16.06	200	4989.81	5288.14
121	http://10.40.1.135/index29.html	2025-12-07 00:05:08.588190	2025-12-07 00:05:08.613225	25.01	200	5913.51	8247.35
122	http://10.40.1.135/index37.html	2025-12-07 00:05:09.589284	2025-12-07 00:05:09.610502	21.19	200	6537.33	8816.62
123	http://10.40.1.135/index5.html	2025-12-07 00:05:10.589904	2025-12-07 00:05:10.613908	23.86	200	5061.6	9305.26
124	http://10.40.1.135/index2.html	2025-12-07 00:05:11.590959	2025-12-07 00:05:11.612525	21.54	200	4336.15	7726.6
125	http://10.40.1.135/index4.html	2025-12-07 00:05:12.592023	2025-12-07 00:05:12.610790	18.74	200	5061.61	10557.36
126	http://10.40.1.135/index8.html	2025-12-07 00:05:13.592733	2025-12-07 00:05:13.609756	17.0	200	6086.97	9405.31
127	http://10.40.1.135/index30.html	2025-12-07 00:05:14.593771	2025-12-07 00:05:14.635239	41.45	200	3712.38	7267.55
128	http://10.40.1.135/index34.html	2025-12-07 00:05:15.595092	2025-12-07 00:05:15.616799	21.61	200	6932.42	11176.43
129	http://10.40.1.135/index1.html	2025-12-07 00:05:16.596448	2025-12-07 00:05:16.614557	18.09	200	3280.87	9857.46
130	http://10.40.1.135/index11.html	2025-12-07 00:05:17.597903	2025-12-07 00:05:17.615176	17.11	200	7659.31	11188.0
131	http://10.40.1.135/index8.html	2025-12-07 00:05:18.600177	2025-12-07 00:05:18.618638	18.44	200	6086.97	10053.94
132	http://10.40.1.135/index3.html	2025-12-07 00:05:19.601572	2025-12-07 00:05:19.620306	18.71	200	8540.05	11282.29
133	http://10.40.1.135/index2.html	2025-12-07 00:05:20.602925	2025-12-07 00:05:20.623129	20.12	200	4336.15	8522.41
134	http://10.40.1.135/index6.html	2025-12-07 00:05:21.603835	2025-12-07 00:05:21.619493	15.64	200	2261.11	8638.95
135	http://10.40.1.135/index43.html	2025-12-07 00:05:22.605510	2025-12-07 00:05:22.650270	44.74	200	2033.87	6338.76
136	http://10.40.1.135/index5.html	2025-12-07 00:05:23.607183	2025-12-07 00:05:23.624568	17.37	200	5061.6	11091.78
137	http://10.40.1.135/index11.html	2025-12-07 00:05:24.608166	2025-12-07 00:05:24.625916	17.72	200	7659.31	10184.62
138	http://10.40.1.135/index21.html	2025-12-07 00:05:25.610368	2025-12-07 00:05:25.624976	14.59	200	8906.33	11124.76
