URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index31.html	2025-12-10 18:15:53.243889	2025-12-10 18:15:53.285974	52.14	200	6818.25	2984.64	(-24.8,200.0)
http://10.40.1.135/index34.html	2025-12-10 18:15:53.745001	2025-12-10 18:15:53.791607	56.62	200	6932.42	2992.52	(-17.3,200.0)
http://10.40.1.135/index7.html	2025-12-10 18:15:54.247314	2025-12-10 18:15:54.304980	67.65	200	8054.41	2997.61	(-9.8,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:15:54.747366	2025-12-10 18:15:54.806405	69.01	200	5061.61	2999.87	(-2.3,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:55.247764	2025-12-10 18:15:55.349542	111.76	200	3280.87	2999.32	(5.2,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:55.750736	2025-12-10 18:15:55.777632	36.89	200	3280.87	2995.93	(12.8,200.0)
http://10.40.1.135/index11.html	2025-12-10 18:15:56.252957	2025-12-10 18:15:56.297825	54.9	200	7659.31	2989.73	(20.3,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:56.754526	2025-12-10 18:15:56.813944	69.49	200	8540.05	2980.74	(27.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:57.256095	2025-12-10 18:15:57.327646	81.69	200	3280.87	2969.01	(35.3,200.0)
http://10.40.1.135/index22.html	2025-12-10 18:15:57.756484	2025-12-10 18:15:57.799217	52.93	200	5607.98	2954.61	(42.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:58.257572	2025-12-10 18:15:58.312890	65.61	200	3280.87	2937.55	(50.4,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:15:58.757771	2025-12-10 18:15:58.776096	28.72	200	5061.61	2917.95	(57.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:59.259656	2025-12-10 18:15:59.283182	34.03	200	3280.87	2895.79	(65.4,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:59.761312	2025-12-10 18:15:59.807584	56.89	200	4336.15	2871.23	(72.9,200.0)
http://10.40.1.135/index10.html	2025-12-10 18:16:00.263147	2025-12-10 18:16:00.293374	40.98	200	3154.92	2844.25	(80.5,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:16:00.764519	2025-12-10 18:16:00.782971	29.36	200	5061.61	2815.07	(88.0,200.0)
HO::cell_A->cell_C	2025-12-10 18:16:01.765880	UE_Pos:(103.0,200.0)				
http://10.40.1.135/index2.html	2025-12-10 18:16:01.265002	2025-12-10 18:16:01.280911	26.97	200	4336.15	2783.77	(95.5,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:01.866255	2025-12-10 18:16:01.886250	28.91	200	3280.87	3213.66	(103.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:02.266829	2025-12-10 18:16:02.282704	24.59	200	3280.87	3253.33	(110.5,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:02.768024	2025-12-10 18:16:02.786236	26.74	200	4336.15	3290.62	(118.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:03.269178	2025-12-10 18:16:03.286982	26.16	200	3280.87	3325.38	(125.5,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:03.770296	2025-12-10 18:16:03.785550	23.45	200	3280.87	3357.4	(133.1,200.0)
http://10.40.1.135/index28.html	2025-12-10 18:16:04.772243	2025-12-10 18:16:04.792243	27.92	200	924.91	3412.72	(148.1,200.0)
http://10.40.1.135/index18.html	2025-12-10 18:16:04.271365	2025-12-10 18:16:04.290697	27.28	200	6370.79	3386.58	(140.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:05.272969	2025-12-10 18:16:05.295258	30.04	200	3280.87	3435.67	(155.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:05.774958	2025-12-10 18:16:05.792920	25.67	200	3280.87	3455.35	(163.1,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:16:06.276349	2025-12-10 18:16:06.294332	25.5	200	8540.05	3471.56	(170.7,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:06.778795	2025-12-10 18:16:06.834308	63.07	200	3280.87	3484.22	(178.2,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:16:07.280707	2025-12-10 18:16:07.302253	29.06	200	5061.6	3493.21	(185.7,200.0)
http://10.40.1.135/index15.html	2025-12-10 18:16:07.782258	2025-12-10 18:16:07.802704	27.93	200	7720.04	3498.48	(193.2,200.0)
http://10.40.1.135/index16.html	2025-12-10 18:16:08.282792	2025-12-10 18:16:08.326958	51.11	200	4421.69	3499.98	(200.7,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:08.784689	2025-12-10 18:16:08.809211	32.01	200	3280.87	3497.72	(208.3,200.0)
http://10.40.1.135/index14.html	2025-12-10 18:16:09.285052	2025-12-10 18:16:09.305008	27.48	200	1955.59	3491.72	(215.8,200.0)
http://10.40.1.135/index10.html	2025-12-10 18:16:09.786252	2025-12-10 18:16:09.827760	49.08	200	3154.92	3482.01	(223.3,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:16:10.288141	2025-12-10 18:16:10.332086	51.59	200	5061.61	3468.65	(230.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:10.788618	2025-12-10 18:16:10.808163	27.27	200	3280.87	3451.79	(238.3,200.0)
http://10.40.1.135/index12.html	2025-12-10 18:16:11.289662	2025-12-10 18:16:11.335117	53.27	200	4989.81	3431.49	(245.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:11.792284	2025-12-10 18:16:11.815056	30.71	200	3280.87	3407.81	(253.4,200.0)
http://10.40.1.135/index14.html	2025-12-10 18:16:12.292110	2025-12-10 18:16:12.308552	24.52	200	1955.59	3381.13	(260.9,200.0)
